	id	name	level	pid	pname	ppid	ppname
2411	A0M0C0K	普通高等学校招生汉族报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2412	A0M0C0L	普通高等学校招生蒙古族报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2413	A0M0C0M	普通高等学校招生维吾尔族报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2414	A0M0C0N	普通高等学校招生朝鲜族报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2415	A0M0C0O	普通高等学校招生藏族报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2416	A0M0C0P	普通高等学校招生其他民族报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2417	A0M0C0Q	普通高等学校招生文理综合报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2418	A0M0C0R	普通高等学校招生文史报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2419	A0M0C0S	普通高等学校招生外语(文)报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2420	A0M0C0T	普通高等学校招生艺术(文)报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2421	A0M0C0U	普通高等学校招生体育(文)报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2422	A0M0C0V	普通高等学校招生理工报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2423	A0M0C0W	普通高等学校招生外语(理)报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2424	A0M0C0X	普通高等学校招生艺术(理)报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2425	A0M0C0Y	普通高等学校招生体育(理)报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2426	A0M0C0Z	普通高等学校招生单独考试报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2427	A0M0C10	普通高等学校招生高中毕业报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2428	A0M0C11	普通高等学校招生中等师范毕业报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2429	A0M0C12	普通高等学校招生其他中专毕业报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2430	A0M0C13	普通高等学校招生职业高中毕业报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2431	A0M0C14	普通高等学校招生技工学校毕业报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2432	A0M0C15	普通高等学校招生其他中等学历教育毕业报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2433	A0M0C16	普通高等学校招生专科学历毕业报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2434	A0M0C17	普通高等学校招生本科以上学历毕业报名总数	2	A0M0C	普通高等学校招生报名情况	A0M	教育
2435	A0M0D01	在职人员攻读博士、硕士学位授予学位数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数	A0M	教育
2436	A0M0D02	在职人员攻读学位授予博士学位数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数	A0M	教育
2437	A0M0D03	在职人员攻读学位授予硕士学位数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数	A0M	教育
2438	A0M0D04	在职人员攻读博士、硕士学位招生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数	A0M	教育
2439	A0M0D05	在职人员攻读学位博士招生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数	A0M	教育
2440	A0M0D06	在职人员攻读硕士学位招生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数	A0M	教育
2441	A0M0D07	在职人员攻读博士、硕士学位在校生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数	A0M	教育
2442	A0M0D08	在职人员攻读学位博士在校学生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数	A0M	教育
2443	A0M0D09	在职人员攻读硕士学位在校生数	2	A0M0D	在职人员攻读博士、硕士学位分学科学生数	A0M	教育
2444	A0N0101	规模以上工业企业R&D人员全时当量	2	A0N01	规模以上工业企业研究与试验发展(R&D)活动情况	A0N	科技
2445	A0N0102	规模以上工业企业R&D经费	2	A0N01	规模以上工业企业研究与试验发展(R&D)活动情况	A0N	科技
2446	A0N0103	规模以上工业企业R&D项目数	2	A0N01	规模以上工业企业研究与试验发展(R&D)活动情况	A0N	科技
2447	A0N0201	规模以上工业企业新产品项目数	2	A0N02	规模以上工业企业新产品开发及生产情况	A0N	科技
2448	A0N0202	规模以上工业企业开发新产品经费	2	A0N02	规模以上工业企业新产品开发及生产情况	A0N	科技
2449	A0N0203	规模以上工业企业新产品产值	2	A0N02	规模以上工业企业新产品开发及生产情况	A0N	科技
2450	A0N0204	规模以上工业企业新产品销售收入	2	A0N02	规模以上工业企业新产品开发及生产情况	A0N	科技
2451	A0N0205	规模以上工业企业新产品出口销售收入	2	A0N02	规模以上工业企业新产品开发及生产情况	A0N	科技
2452	A0N0301	规模以上工业企业专利申请数	2	A0N03	规模以上工业企业专利情况	A0N	科技
2453	A0N0302	规模以上工业企业发明专利申请数	2	A0N03	规模以上工业企业专利情况	A0N	科技
2454	A0N0303	规模以上工业企业有效发明专利数	2	A0N03	规模以上工业企业专利情况	A0N	科技
2455	A0N0401	国内专利申请受理量	2	A0N04	国内三种专利申请受理数和授权数	A0N	科技
2456	A0N0402	国内发明专利申请受理量	2	A0N04	国内三种专利申请受理数和授权数	A0N	科技
2457	A0N0403	国内实用新型专利申请受理量	2	A0N04	国内三种专利申请受理数和授权数	A0N	科技
2458	A0N0404	国内外观设计专利申请受理量	2	A0N04	国内三种专利申请受理数和授权数	A0N	科技
2459	A0N0405	国内专利申请授权量	2	A0N04	国内三种专利申请受理数和授权数	A0N	科技
2460	A0N0406	国内发明专利申请授权量	2	A0N04	国内三种专利申请受理数和授权数	A0N	科技
2461	A0N0407	国内实用新型专利申请授权量	2	A0N04	国内三种专利申请受理数和授权数	A0N	科技
2462	A0N0408	国内外观设计专利申请授权量	2	A0N04	国内三种专利申请受理数和授权数	A0N	科技
2463	A0N0501	公有经济企事业单位专业技术人员数	2	A0N05	公有经济企事业单位专业技术人员数	A0N	科技
2464	A0N0502	公有经济企事业单位工程技术人员	2	A0N05	公有经济企事业单位专业技术人员数	A0N	科技
2465	A0N0503	公有经济企事业单位农业技术人员	2	A0N05	公有经济企事业单位专业技术人员数	A0N	科技
2466	A0N0504	公有经济企事业单位科学研究人员	2	A0N05	公有经济企事业单位专业技术人员数	A0N	科技
2467	A0N0505	公有经济企事业单位卫生技术人员	2	A0N05	公有经济企事业单位专业技术人员数	A0N	科技
2468	A0N0506	公有经济企事业单位教学人员	2	A0N05	公有经济企事业单位专业技术人员数	A0N	科技
2469	A0N0601	技术市场成交额	2	A0N06	技术市场成交额	A0N	科技
2470	A0N0701	GPS测量	2	A0N07	测绘地理信息部门生产完成情况	A0N	科技
2471	A0N0702	水准测量	2	A0N07	测绘地理信息部门生产完成情况	A0N	科技
2472	A0N0703	地理信息数据生产	2	A0N07	测绘地理信息部门生产完成情况	A0N	科技
2473	A0N0704	地形图编制	2	A0N07	测绘地理信息部门生产完成情况	A0N	科技
2474	A0N0705	专题地图编制	2	A0N07	测绘地理信息部门生产完成情况	A0N	科技
2475	A0N0706	地图集编制	2	A0N07	测绘地理信息部门生产完成情况	A0N	科技
2476	A0N0801	地形图	2	A0N08	测绘资料提供情况	A0N	科技
2477	A0N0802	1：10000地形图	2	A0N08	测绘资料提供情况	A0N	科技
2478	A0N0803	1：50000地形图	2	A0N08	测绘资料提供情况	A0N	科技
2479	A0N0804	测绘基准成果	2	A0N08	测绘资料提供情况	A0N	科技
2480	A0N0805	航摄成果	2	A0N08	测绘资料提供情况	A0N	科技
2481	A0N0806	专题地图	2	A0N08	测绘资料提供情况	A0N	科技
2482	A0N0807	地图集	2	A0N08	测绘资料提供情况	A0N	科技
2483	A0N0901	地震台数总数	2	A0N09	地震监测情况	A0N	科技
2484	A0N0902	国家级地震台数	2	A0N09	地震监测情况	A0N	科技
2485	A0N0903	省级地震台数	2	A0N09	地震监测情况	A0N	科技
2486	A0N0904	市、县级地震台数	2	A0N09	地震监测情况	A0N	科技
2487	A0N0905	企业地震台数	2	A0N09	地震监测情况	A0N	科技
2488	A0N0906	强震观测点	2	A0N09	地震监测情况	A0N	科技
2489	A0N0907	宏观观测点	2	A0N09	地震监测情况	A0N	科技
2490	A0N0A01	地面观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2491	A0N0A02	高空探测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2492	A0N0A03	自动气象站站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2493	A0N0A04	天气雷达观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2494	A0N0A05	大气成分观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2495	A0N0A06	农业气象观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2496	A0N0A07	生态与农业气象试验业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2497	A0N0A08	大气本底站站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2498	A0N0A09	海洋气象台站站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2499	A0N0A0A	闪电定位监测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2500	A0N0A0B	太阳辐射观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2501	A0N0A0C	沙尘暴监测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2502	A0N0A0D	紫外线观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2503	A0N0A0E	酸雨观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2504	A0N0A0F	臭氧观测业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2505	A0N0A0G	卫星云图接收业务站点个数	2	A0N0A	气象业务站点及观测项目情况	A0N	科技
2506	A0N0B01	产品质量优等品率	2	A0N0B	产品质量情况	A0N	科技
2507	A0N0B02	产品质量一等品率	2	A0N0B	产品质量情况	A0N	科技
2508	A0N0B03	产品质量合格品率	2	A0N0B	产品质量情况	A0N	科技
2509	A0N0B04	质量损失率	2	A0N0B	产品质量情况	A0N	科技
2510	A0N0B05	产品质量合格率	2	A0N0B	产品质量情况	A0N	科技
2511	A0N0C01	省级监督抽查产品种类	2	A0N0C	产品质量省级监督抽查	A0N	科技
2512	A0N0C02	省级监督抽查企业	2	A0N0C	产品质量省级监督抽查	A0N	科技
2513	A0N0C03	省级监督抽查产品批次	2	A0N0C	产品质量省级监督抽查	A0N	科技
2514	A0N0C04	省级监督抽查不合格产品批次	2	A0N0C	产品质量省级监督抽查	A0N	科技
2515	A0N0D01	出入境货物检验检疫批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2516	A0N0D02	出入境货物检验检疫不合格批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2517	A0N0D03	出入境货物检验检疫货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2518	A0N0D04	出入境货物检验检疫不合格货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2519	A0N0D05	出入境工业品检验检疫批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2520	A0N0D06	出入境工业品检验检疫不合格批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2521	A0N0D07	出入境工业品检验检疫货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2522	A0N0D08	出入境工业品检验检疫不合格货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2523	A0N0D09	出入境动物及动物产品检验检疫批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2524	A0N0D0A	出入境动物及动物产品检验检疫不合格批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2525	A0N0D0B	出入境动物及动物产品检验检疫货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2526	A0N0D0C	出入境动物及动物产品检验检疫不合格货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2527	A0N0D0D	出入境植物及植物产品检验检疫批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2528	A0N0D0E	出入境植物及植物产品检验检疫不合格批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2529	A0N0D0F	出入境植物及植物产品检验检疫货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2530	A0N0D0G	出入境植物及植物产品检验检疫不合格货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2531	A0N0D0H	出入境食品及化妆品检验检疫批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2532	A0N0D0I	出入境食品及化妆品检验检疫不合格批次	2	A0N0D	出入境货物检验检疫	A0N	科技
2533	A0N0D0J	出入境食品及化妆品检验检疫货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2534	A0N0D0K	出入境食品及化妆品检验检疫不合格货值	2	A0N0D	出入境货物检验检疫	A0N	科技
2535	A0O0101	医疗卫生机构数	2	A0O01	医疗卫生机构	A0O	卫生
2536	A0O0102	医院数	2	A0O01	医疗卫生机构	A0O	卫生
2537	A0O0103	综合医院数	2	A0O01	医疗卫生机构	A0O	卫生
2538	A0O0104	中医医院数	2	A0O01	医疗卫生机构	A0O	卫生
2539	A0O0105	专科医院数	2	A0O01	医疗卫生机构	A0O	卫生
2540	A0O0106	基层医疗卫生机构	2	A0O01	医疗卫生机构	A0O	卫生
2541	A0O0107	社区卫生服务中心(站)数	2	A0O01	医疗卫生机构	A0O	卫生
2542	A0O0108	街道卫生院数	2	A0O01	医疗卫生机构	A0O	卫生
2543	A0O0109	乡镇卫生院数	2	A0O01	医疗卫生机构	A0O	卫生
2544	A0O010A	村卫生室数	2	A0O01	医疗卫生机构	A0O	卫生
2545	A0O010B	门诊部(所)数	2	A0O01	医疗卫生机构	A0O	卫生
2546	A0O010C	专业公共卫生机构数	2	A0O01	医疗卫生机构	A0O	卫生
2547	A0O010D	疾病预防控制中心数	2	A0O01	医疗卫生机构	A0O	卫生
2548	A0O010E	专科疾病防治院(所/站)数	2	A0O01	医疗卫生机构	A0O	卫生
2549	A0O010F	妇幼保健院(所/站)数	2	A0O01	医疗卫生机构	A0O	卫生
2550	A0O010G	卫生监督所(中心)数	2	A0O01	医疗卫生机构	A0O	卫生
2551	A0O0201	卫生人员数	2	A0O02	卫生人员	A0O	卫生
2552	A0O0202	卫生技术人员数	2	A0O02	卫生人员	A0O	卫生
2553	A0O0203	执业(助理)医师数	2	A0O02	卫生人员	A0O	卫生
2554	A0O0204	执业医师数	2	A0O02	卫生人员	A0O	卫生
2555	A0O0205	注册护士数	2	A0O02	卫生人员	A0O	卫生
2556	A0O0206	药师数	2	A0O02	卫生人员	A0O	卫生
2557	A0O0207	乡村医生和卫生员数	2	A0O02	卫生人员	A0O	卫生
2558	A0O0208	其他技术人员数	2	A0O02	卫生人员	A0O	卫生
2559	A0O0209	管理人员数	2	A0O02	卫生人员	A0O	卫生
2560	A0O020A	工勤技能人员数	2	A0O02	卫生人员	A0O	卫生
2561	A0O0301	每万人拥有卫生技术人员数	2	A0O03	每万人口卫生技术人员数	A0O	卫生
2562	A0O0302	每万人拥有城市卫生技术人员数	2	A0O03	每万人口卫生技术人员数	A0O	卫生
2563	A0O0303	每万人拥有农村卫生技术人员数	2	A0O03	每万人口卫生技术人员数	A0O	卫生
2564	A0O0304	每万人拥有执业(助理)医师数	2	A0O03	每万人口卫生技术人员数	A0O	卫生
2565	A0O0305	每万人拥有城市执业(助理)医师数	2	A0O03	每万人口卫生技术人员数	A0O	卫生
2566	A0O0306	每万人拥有农村执业(助理)医师数	2	A0O03	每万人口卫生技术人员数	A0O	卫生
2567	A0O0307	每万人拥有注册护士数	2	A0O03	每万人口卫生技术人员数	A0O	卫生
2568	A0O0308	每万人拥有城市注册护士数	2	A0O03	每万人口卫生技术人员数	A0O	卫生
2569	A0O0309	每万人拥有农村注册护士数	2	A0O03	每万人口卫生技术人员数	A0O	卫生
2570	A0O0401	村卫生室个数	2	A0O04	村卫生室情况	A0O	卫生
2571	A0O0402	村办的村卫生室个数	2	A0O04	村卫生室情况	A0O	卫生
2572	A0O0403	乡卫生院设点的村卫生室个数	2	A0O04	村卫生室情况	A0O	卫生
2573	A0O0404	联合办的村卫生室个数	2	A0O04	村卫生室情况	A0O	卫生
2574	A0O0405	私人办的村卫生室个数	2	A0O04	村卫生室情况	A0O	卫生
2575	A0O0406	其他办的村卫生室个数	2	A0O04	村卫生室情况	A0O	卫生
2576	A0O0407	设卫生室的村数占行政村数%	2	A0O04	村卫生室情况	A0O	卫生
2577	A0O0501	卫生机构床位数	2	A0O05	医疗卫生机构床位	A0O	卫生
2578	A0O0502	医院床位数	2	A0O05	医疗卫生机构床位	A0O	卫生
2579	A0O0503	基层医疗卫生机构床位数	2	A0O05	医疗卫生机构床位	A0O	卫生
2580	A0O0504	社区卫生服务中心床位数	2	A0O05	医疗卫生机构床位	A0O	卫生
2581	A0O0505	街道卫生院床位数	2	A0O05	医疗卫生机构床位	A0O	卫生
2582	A0O0506	乡镇卫生院床位数	2	A0O05	医疗卫生机构床位	A0O	卫生
2583	A0O0507	专业公共卫生机构床位数	2	A0O05	医疗卫生机构床位	A0O	卫生
2584	A0O0508	妇幼保健院(所、站)床位数	2	A0O05	医疗卫生机构床位	A0O	卫生
2585	A0O0509	专科疾病防治院(所、站)床位数	2	A0O05	医疗卫生机构床位	A0O	卫生
2586	A0O0601	医疗卫生机构床位数	2	A0O06	每万人口医疗卫生机构床位数	A0O	卫生
2587	A0O0602	城市医疗卫生机构床位数	2	A0O06	每万人口医疗卫生机构床位数	A0O	卫生
2588	A0O0603	农村卫生机构床位数	2	A0O06	每万人口医疗卫生机构床位数	A0O	卫生
2589	A0O0604	每万人医疗机构床位数	2	A0O06	每万人口医疗卫生机构床位数	A0O	卫生
2590	A0O0605	城市每万人医疗机构床位数	2	A0O06	每万人口医疗卫生机构床位数	A0O	卫生
2591	A0O0606	农村每万人医疗机构床位数	2	A0O06	每万人口医疗卫生机构床位数	A0O	卫生
2592	A0O0607	医院、卫生院床位数	2	A0O06	每万人口医疗卫生机构床位数	A0O	卫生
2593	A0O0608	每万人医院和卫生院床位数	2	A0O06	每万人口医疗卫生机构床位数	A0O	卫生
2594	A0O0609	每万农业人口乡镇卫生院床位数	2	A0O06	每万人口医疗卫生机构床位数	A0O	卫生
2595	A0O0701	社区卫生服务中心数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2596	A0O0702	无床的社区卫生服务中心数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2597	A0O0703	1-9张床位数的社区卫生服务中心数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2598	A0O0704	10-29张床位数的社区卫生服务中心数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2599	A0O0705	30-49张床位数的社区卫生服务中心数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2600	A0O0706	50-99张床位数的社区卫生服务中心数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2601	A0O0707	100张及以上床位数的社区卫生服务中心数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2602	A0O0708	社区卫生服务站数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2603	A0O0709	无床的社区卫生服务站数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2604	A0O070A	1-9张床位数的社区卫生服务站数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2605	A0O070B	10张及以上床位数的社区卫生服务站数	2	A0O07	按床位数分组的社区卫生服务中心(站)	A0O	卫生
2606	A0O0801	医疗卫生机构诊疗人次	2	A0O08	医疗卫生机构门诊服务情况	A0O	卫生
2607	A0O0802	医疗卫生机构门急诊诊疗人次数	2	A0O08	医疗卫生机构门诊服务情况	A0O	卫生
2608	A0O0803	医疗卫生机构观察室留观病例数	2	A0O08	医疗卫生机构门诊服务情况	A0O	卫生
2609	A0O0804	医疗卫生机构门诊健康检查人数	2	A0O08	医疗卫生机构门诊服务情况	A0O	卫生
2610	A0O0805	医疗卫生机构急诊抢救成功率	2	A0O08	医疗卫生机构门诊服务情况	A0O	卫生
2611	A0O0806	医疗卫生机构急诊病死率	2	A0O08	医疗卫生机构门诊服务情况	A0O	卫生
2612	A0O0807	医疗卫生机构观察室病死率	2	A0O08	医疗卫生机构门诊服务情况	A0O	卫生
2613	A0O0901	入院人数	2	A0O09	医疗卫生机构住院服务情况	A0O	卫生
2614	A0O0902	医疗卫生机构出院人数	2	A0O09	医疗卫生机构住院服务情况	A0O	卫生
2615	A0O0903	医疗卫生机构住院病人手术人次	2	A0O09	医疗卫生机构住院服务情况	A0O	卫生
2616	A0O0904	医疗卫生机构危重病人抢救人次	2	A0O09	医疗卫生机构住院服务情况	A0O	卫生
2617	A0O0905	医疗卫生机构危重病人抢救成功率	2	A0O09	医疗卫生机构住院服务情况	A0O	卫生
2618	A0O0906	医疗卫生机构每百门急诊入院人数	2	A0O09	医疗卫生机构住院服务情况	A0O	卫生
2619	A0O0A01	医院病床周转次数	2	A0O0A	医院床位利用情况	A0O	卫生
2620	A0O0A02	医院病床工作日	2	A0O0A	医院床位利用情况	A0O	卫生
2621	A0O0A03	医院病床使用率	2	A0O0A	医院床位利用情况	A0O	卫生
2622	A0O0A04	医院平均住院日	2	A0O0A	医院床位利用情况	A0O	卫生
2623	A0O0A05	政府办医院病床周转次数	2	A0O0A	医院床位利用情况	A0O	卫生
2624	A0O0A06	政府办医院病床工作日	2	A0O0A	医院床位利用情况	A0O	卫生
2625	A0O0A07	政府办医院病床使用率	2	A0O0A	医院床位利用情况	A0O	卫生
2626	A0O0A08	政府办医院平均住院日	2	A0O0A	医院床位利用情况	A0O	卫生
2627	A0O0B01	乡镇卫生院诊疗人次	2	A0O0B	乡镇卫生院医疗服务情况	A0O	卫生
2628	A0O0B02	乡镇卫生院入院人数	2	A0O0B	乡镇卫生院医疗服务情况	A0O	卫生
2629	A0O0B03	乡镇卫生院病床使用率	2	A0O0B	乡镇卫生院医疗服务情况	A0O	卫生
2630	A0O0B04	乡镇卫生院出院者平均住院日	2	A0O0B	乡镇卫生院医疗服务情况	A0O	卫生
2631	A0O0C01	县(市、区)数	2	A0O0C	新型农村合作医疗情况	A0O	卫生
2632	A0O0C02	开展新型农村合作医疗县(区、市)数	2	A0O0C	新型农村合作医疗情况	A0O	卫生
2633	A0O0C03	参加新型农村合作医疗人数	2	A0O0C	新型农村合作医疗情况	A0O	卫生
2634	A0O0C04	新型农村合作医疗人均筹资	2	A0O0C	新型农村合作医疗情况	A0O	卫生
2635	A0O0C05	新型农村合作医疗本年度筹资总额	2	A0O0C	新型农村合作医疗情况	A0O	卫生
2636	A0O0C06	新型农村合作医疗补偿受益人次	2	A0O0C	新型农村合作医疗情况	A0O	卫生
2637	A0P0101	社会福利企业机构数	2	A0P01	社会福利企业	A0P	社会服务
2638	A0P0102	社会福利企业残疾职工	2	A0P01	社会福利企业	A0P	社会服务
2639	A0P0103	社会福利企业利润额	2	A0P01	社会福利企业	A0P	社会服务
2640	A0P0201	孤儿数	2	A0P02	孤儿和家庭儿童收养	A0P	社会服务
2641	A0P0202	家庭儿童收养登记总数	2	A0P02	孤儿和家庭儿童收养	A0P	社会服务
2642	A0P0203	中国公民收养登记数	2	A0P02	孤儿和家庭儿童收养	A0P	社会服务
2643	A0P0204	外国公民收养登记数	2	A0P02	孤儿和家庭儿童收养	A0P	社会服务
2644	A0P0301	城市居民最低生活保障人数	2	A0P03	社会救助	A0P	社会服务
2645	A0P0302	农村居民最低生活保障人数	2	A0P03	社会救助	A0P	社会服务
2646	A0P0303	农村集中供养五保人数	2	A0P03	社会救助	A0P	社会服务
2647	A0P0304	农村分散供养五保人数	2	A0P03	社会救助	A0P	社会服务
2648	A0P0305	农村传统救济人数	2	A0P03	社会救助	A0P	社会服务
2649	A0P0401	城市医疗救助人次	2	A0P04	医疗救助	A0P	社会服务
2650	A0P0402	城市医疗救助资助参加医疗保险	2	A0P04	医疗救助	A0P	社会服务
2651	A0P0403	农村医疗救助医疗救助	2	A0P04	医疗救助	A0P	社会服务
2652	A0P0404	农村医疗救助资助参加合作医疗	2	A0P04	医疗救助	A0P	社会服务
2653	A0P0405	城市医疗救助支出	2	A0P04	医疗救助	A0P	社会服务
2654	A0P0406	农村医疗救助支出	2	A0P04	医疗救助	A0P	社会服务
2655	A0P0501	国家重点优抚对象	2	A0P05	优抚安置	A0P	社会服务
2656	A0P0502	国家重点优抚对象定期抚恤人数	2	A0P05	优抚安置	A0P	社会服务
2657	A0P0503	国家重点优抚对象定期补助人数	2	A0P05	优抚安置	A0P	社会服务
2658	A0P0504	国家重点优抚对象伤残人员	2	A0P05	优抚安置	A0P	社会服务
2659	A0P0505	安置义务兵、士官、复员干部人数	2	A0P05	优抚安置	A0P	社会服务
2660	A0P0506	接收军队离退休人员人数	2	A0P05	优抚安置	A0P	社会服务
2661	A0P0601	福利彩票发行单位	2	A0P06	福利彩票销售	A0P	社会服务
2662	A0P0602	福利彩票销售额	2	A0P06	福利彩票销售	A0P	社会服务
2663	A0P0603	福利彩票提取公益金	2	A0P06	福利彩票销售	A0P	社会服务
2664	A0P0604	福利彩票公益金支出	2	A0P06	福利彩票销售	A0P	社会服务
2665	A0P0701	社会捐赠款物合计	2	A0P07	社会捐赠	A0P	社会服务
2666	A0P0702	社会捐赠款	2	A0P07	社会捐赠	A0P	社会服务
2667	A0P0703	民政部门社会捐赠款	2	A0P07	社会捐赠	A0P	社会服务
2668	A0P0704	各类社会组织社会捐赠款	2	A0P07	社会捐赠	A0P	社会服务
2669	A0P0705	社会捐赠其他物资折款	2	A0P07	社会捐赠	A0P	社会服务
2670	A0P0706	接收社会捐赠衣被数量	2	A0P07	社会捐赠	A0P	社会服务
2671	A0P0801	社区服务机构数	2	A0P08	社区服务机构	A0P	社会服务
2672	A0P0802	社区服务中心数	2	A0P08	社区服务机构	A0P	社会服务
2673	A0P0803	社区服务站数	2	A0P08	社区服务机构	A0P	社会服务
2674	A0P0804	其它社区服务设施数	2	A0P08	社区服务机构	A0P	社会服务
2675	A0P0805	便民、利民服务网点	2	A0P08	社区服务机构	A0P	社会服务
2676	A0P0806	社区服务机构覆盖率	2	A0P08	社区服务机构	A0P	社会服务
2677	A0P0901	结婚登记	2	A0P09	婚姻服务	A0P	社会服务
2678	A0P0902	内地居民登记结婚	2	A0P09	婚姻服务	A0P	社会服务
2679	A0P0903	内地居民初婚登记	2	A0P09	婚姻服务	A0P	社会服务
2680	A0P0904	内地居民再婚登记	2	A0P09	婚姻服务	A0P	社会服务
2681	A0P0905	涉外及港澳台居民登记结婚	2	A0P09	婚姻服务	A0P	社会服务
2682	A0P0906	离婚登记	2	A0P09	婚姻服务	A0P	社会服务
2683	A0P0907	粗离婚率	2	A0P09	婚姻服务	A0P	社会服务
2684	A0P0A01	殡葬类单位数	2	A0P0A	殡葬服务	A0P	社会服务
2685	A0P0A02	殡葬类职工总数	2	A0P0A	殡葬服务	A0P	社会服务
2686	A0P0A03	火化炉数	2	A0P0A	殡葬服务	A0P	社会服务
2687	A0P0A04	处理遗体数	2	A0P0A	殡葬服务	A0P	社会服务
2688	A0P0A05	安葬数	2	A0P0A	殡葬服务	A0P	社会服务
2689	A0P0A06	火化率	2	A0P0A	殡葬服务	A0P	社会服务
2690	A0P0B01	社会组织单位数	2	A0P0B	社会组织	A0P	社会服务
2691	A0P0B02	社会团体单位数	2	A0P0B	社会组织	A0P	社会服务
2692	A0P0B03	基金会单位数	2	A0P0B	社会组织	A0P	社会服务
