WEO Country Group Code	WEO Subject Code	Country Group Name	Subject Descriptor	Subject Notes	Units	Scale	Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	Estimates Start After
205	NID_NGDP	Latin America and the Caribbean	Investment		Percent of GDP			24.343	24.433	22.56	18.214	18.666	19.595	18.518	20.816	21.141	21.053	18.738	19.493	19.946	21.322	22.564	20.11	19.235	20.391	21.083	19.556	20.252	19.559	19.134	18.728	19.94	19.831	20.794	22.047	23.216	20.419	21.908	22.312	22.366	22.246	21.523	21.081	18.469	18.465	19.647	19.376	19.499	19.662	19.746	19.858	19.959	
205	NGSD_NGDP	Latin America and the Caribbean	Gross national savings		Percent of GDP			21.402	19.981	17.545	17.284	17.97	19.292	17.107	20.298	20.421	21.379	18.773	17.479	16.585	17.255	18.176	18.187	17.028	17.267	16.935	16.712	18.025	17.099	18.425	19.349	20.935	21.139	22.271	22.361	22.328	19.472	20.425	20.601	19.809	19.055	17.842	16.433	16.864	16.699	17.736	17.829	17.957	18.116	18.128	18.141	18.072	
205	PCPIPCH	Latin America and the Caribbean	Inflation, average consumer prices		Percent change			52.482	54.661	65.468	94.943	102.305	119.365	96.592	139.634	255.014	339.044	487.912	144.869	198.676	284.92	292.432	41.614	20.751	12.513	9.475	9.714	8.9	6.965	6.5	9.288	6.063	5.395	4.177	4.165	6.414	4.559	4.228	5.18	4.605	4.592	4.91	5.523	5.591	6.018	6.202	7.218	6.726	5.537	5.079	4.699	4.313	
205	PCPIEPCH	Latin America and the Caribbean	Inflation, end of period consumer prices		Percent change			n/a	n/a	82.192	98.285	107.949	124.701	71.986	187.632	296.407	396.65	363.831	142.566	213.727	323.729	184.751	28.015	16.033	10.073	9.581	9.995	8.228	6.138	8.605	6.904	6.435	4.802	3.738	4.916	6.735	3.257	4.979	5.334	4.399	4.555	4.972	6.197	4.589	5.927	7.091	7.28	6.038	5.325	4.904	4.532	4.152	
205	FLIBOR3	Latin America and the Caribbean	Three-month London interbank offered rate (LIBOR)		Percent																																																
205	TRADEPCH	Latin America and the Caribbean	Trade volume of goods and services		Percent change																																																
205	TM_RPCH	Latin America and the Caribbean	Volume of imports of goods and services		Percent change			n/a	n/a	n/a	n/a	n/a	0.153	2.043	4.663	10.797	3.678	9.912	14.21	17.043	15.114	15.212	2.997	8.45	20.807	10.02	-4.096	12.944	0.925	-5.356	2.097	12.133	9.61	11.827	12.671	7.954	-14.592	20.616	10.591	4.03	3.533	0.435	-1.567	-2.474	4.698	4.427	-0.701	3.148	4.332	4.633	4.721	4.699	
205	TMG_RPCH	Latin America and the Caribbean	Volume of imports of goods		Percent change			n/a	n/a	n/a	n/a	n/a	1.329	4.428	5.681	14.539	5.517	8.807	17.322	17.218	16.033	17.361	4.114	9.242	21.767	10.526	-2.9	13.56	0.869	-5.054	1.987	12.693	9.508	12.215	12.834	9.192	-16.646	21.819	10.364	3.715	3.046	0.487	-1.363	-2.906	4.992	5.854	-0.733	3.118	4.277	4.546	4.656	4.635	
205	TX_RPCH	Latin America and the Caribbean	Volume of exports of goods and services		Percent change			n/a	n/a	n/a	6.736	6.722	0.099	-0.103	4.293	10.46	5.467	3.989	3.179	7.248	7.949	10.347	13.787	8.029	10.175	6.742	3.827	8.971	1.953	1.468	4.884	10.969	7.69	5.582	2.967	0.119	-9.382	10.5	5.825	3.021	1.235	1.41	4.258	3.134	4.972	3.617	0.963	3.666	3.845	4.333	4.39	4.055	
205	TXG_RPCH	Latin America and the Caribbean	Volume of exports of goods		Percent change			n/a	n/a	n/a	4.12	8.111	5.997	0.666	6.711	18.221	6.766	5.021	4.71	7.82	12.616	9.734	14.033	8.828	10.341	6.644	3.62	9.001	2.342	1.246	4.953	11.67	7.841	5.817	2.527	0.246	-9.871	11.499	6.398	2.746	1.013	1.124	3.714	2.35	5.137	3.961	0.666	3.69	3.833	4.407	4.472	4.079	
205	TTPCH	Latin America and the Caribbean	Terms of trade of goods and services		Percent change			n/a	n/a	n/a	-5.182	0.963	-5.18	-12.628	3.965	-2.79	0.222	3.129	-4.085	-3.449	3.332	4.083	4.021	1.07	3.014	-2.606	1.541	6.98	-3.563	1	2.451	2.332	3.505	6.546	3.274	3.303	-6.386	11.993	3.796	-2.29	-1.018	-2.487	-7.878	0.125	2.613	-0.564	-1.252	-1.236	0.218	0.095	0.086	-0.007	
205	TTTPCH	Latin America and the Caribbean	Terms of trade of goods		Percent change			n/a	n/a	n/a	n/a	n/a	-4.792	-12.261	2.055	-7.172	1.427	0.136	-5.27	-6.535	0.809	6.629	6.983	1.141	2.786	-3.615	3.831	7.718	-3.47	1.636	2.725	2.249	3.746	6.611	3.648	4.46	-4.877	7.385	5.096	-1.795	-1.127	-2.519	-8.794	0.779	3.453	-0.547	-1.408	-1.312	0.118	-0.151	-0.124	-0.233	
205	TXGM_D	Latin America and the Caribbean	Export price of manufactures		U.S. dollars; index, 2000=100																																																
205	TXGM_DPCH	Latin America and the Caribbean	Export price of manufactures		U.S. dollars; annual percent change																																																
205	LUR	Latin America and the Caribbean	Unemployment rate		Percent of total labor force																																																
205	LE	Latin America and the Caribbean	Employment		Index, 2000=100																																																
205	GGR_NGDP	Latin America and the Caribbean	General government revenue	Revenue consists of taxes, social contributions, grants receivable, and other revenue. Revenue increases government?s net worth, which is the difference between its assets and liabilities (GFSM 2001, paragraph 4.20). Note: Transactions that merely change the composition of the balance sheet do not change the net worth position, for example, proceeds from sales of nonfinancial and financial assets or incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	26.062	25.726	24.924	24.169	23.728	23.484	23.9	25.65	26.13	27.548	28.227	28.593	30.569	28.431	29.849	30.181	30.008	29.672	28.809	26.249	26.675	27.284	26.73	26.396	26.269	26.221	26.285	26.411	26.41	
205	GGX_NGDP	Latin America and the Caribbean	General government total expenditure	Total expenditure consists of total expense and the net acquisition of nonfinancial assets. Note: Apart from being on an accrual basis, total expenditure differs from the GFSM 1986 definition of total expenditure in the sense that it also takes the disposals of nonfinancial assets into account.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	29.522	29.262	29.778	28.304	26.217	26.684	26.739	28.396	27.247	28.625	29.472	29.707	31.347	32.004	33.123	32.794	32.822	32.799	33.767	32.778	32.626	32.519	31.584	31.153	30.496	30.101	30.032	29.997	29.858	
205	GGXCNL_NGDP	Latin America and the Caribbean	General government net lending/borrowing	Net lending (+)/ borrowing (?) is calculated as revenue minus total expenditure. This is a core GFS balance that measures the extent to which general government is either putting financial resources at the disposal of other sectors in the economy and nonresidents (net lending), or utilizing the financial resources generated by other sectors and nonresidents (net borrowing). This balance may be viewed as an indicator of the financial impact of general government activity on the rest of the economy and nonresidents (GFSM 2001, paragraph 4.17). Note: Net lending (+)/borrowing (?) is also equal to net acquisition of financial assets minus net incurrence of liabilities.	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	-3.46	-3.537	-4.853	-4.135	-2.489	-3.2	-2.839	-2.747	-1.117	-1.077	-1.244	-1.114	-0.779	-3.573	-3.274	-2.614	-2.814	-3.126	-4.958	-6.529	-5.951	-5.234	-4.854	-4.757	-4.226	-3.88	-3.747	-3.587	-3.448	
205	GGSB_NPGDP	Latin America and the Caribbean	General government structural balance		Percent of potential GDP																																																
205	GGXONLB_NGDP	Latin America and the Caribbean	General government primary net lending/borrowing	Primary net lending/borrowing is net lending (+)/borrowing (?) plus net interest payable/paid (interest expense minus interest revenue).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.558	0.129	-0.491	0.458	1.69	1.119	1.429	1.777	2.657	2.971	2.59	2.452	2.526	-0.253	-0.057	0.819	0.207	-0.104	-1.593	-2.34	-2.289	-1.365	-1.159	-0.982	-0.491	-0.033	0.241	0.509	0.692	
205	GGXWDN_NGDP	Latin America and the Caribbean	General government net debt	Net debt is calculated as gross debt minus financial assets corresponding to debt instruments. These financial assets are: monetary gold and SDRs, currency and deposits, debt securities, loans, insurance, pension, and standardized guarantee schemes, and other accounts receivable.	Percent of GDP																																																
205	GGXWDG_NGDP	Latin America and the Caribbean	General government gross debt	Gross debt consists of all liabilities that require payment or payments of interest and/or principal by the debtor to the creditor at a date or dates in the future. This includes debt liabilities in the form of SDRs, currency and deposits, debt securities, loans, insurance, pensions and standardized guarantee schemes, and other accounts payable. Thus, all liabilities in the GFSM 2001 system are debt, except for equity and investment fund shares and financial derivatives and employee stock options. Debt can be valued at current market, nominal, or face values (GFSM 2001, paragraph 7.110).	Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	46.239	47.619	58.135	58.256	54.174	49.975	47.108	45.951	46.052	48.859	47.478	47	46.73	47.372	49.445	52.929	56.317	60.989	67.785	69.644	69.244	68.808	68.516	67.705	66.991	
205	BCA	Latin America and the Caribbean	Current account balance	Current account is all transactions other than those in financial and capital items. The major classifications are goods and services, income and current transfers. The focus of the BOP is on transactions (between an economy and the rest of the world) in goods, services, and income. Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries.	U.S. dollars	Billions		-28.908	-45.3	-37.622	0.277	5.824	2.181	-15.046	-5.603	-9.706	-6.797	-4.006	-23.71	-45.914	-55.984	-64.391	-37.845	-38.783	-65.897	-89.556	-55.6	-47.463	-52.48	-15.512	11.899	23.428	35.15	51.363	9.163	-37.226	-31.804	-98.595	-110.189	-146.512	-169.439	-183.204	-170.503	-97.679	-78.808	-99.236	-80.879	-81.936	-86.401	-94.991	-106.07	-122.608	
205	BCA_NGDPD	Latin America and the Caribbean	Current account balance		Percent of GDP			-3.438	-4.976	-5.029	0.04	0.818	0.285	-1.981	-0.695	-1.068	-0.664	-0.351	-1.933	-3.419	-3.698	-3.727	-2.022	-1.924	-2.981	-4.027	-2.792	-2.174	-2.466	-0.819	0.617	1.056	1.303	1.621	0.244	-0.853	-0.792	-1.961	-1.882	-2.47	-2.816	-3.059	-3.234	-1.932	-1.443	-1.89	-1.559	-1.531	-1.533	-1.604	-1.701	-1.873	
205	BM	Latin America and the Caribbean	Imports of goods and services		U.S. dollars	Billions		129.738	147.052	119.667	86.655	90.456	91.709	93.289	102.35	118.579	129.479	148.001	171.133	204.789	225.802	258.53	281.904	311.51	366.927	387.07	373.977	432.91	425.981	396.703	409.749	495.489	587.806	692.884	831.574	1,005.41	784.867	1,005.98	1,235.17	1,305.10	1,343.00	1,338.59	1,190.11	1,092.64	1,183.02	1,296.66	1,282.90	1,325.74	n/a	n/a	n/a	n/a	
205	BX	Latin America and the Caribbean	Exports of goods and services		U.S. dollars	Billions		119.249	129.855	119.486	118.706	130.234	124.656	106.463	121.145	136.629	151.739	169.349	169.257	178.854	191.139	217.796	269.084	299.095	330.99	329.584	348.624	417.044	401.577	403.66	440.247	541.551	652.855	774.702	874.887	1,013.27	799.698	999.224	1,233.43	1,272.58	1,267.04	1,244.95	1,080.91	1,052.76	1,173.01	1,266.11	1,260.51	1,293.93	n/a	n/a	n/a	n/a	
205	BF	Latin America and the Caribbean	Financial account balance		U.S. dollars	Billions		-40.167	-52.357	-43.291	-2.227	0.375	-3.584	-15.527	-5.627	-9.945	-5.683	4.264	-11.354	-32.919	-47.391	-55.673	-36.409	-51.368	-85.511	-99.053	-58.887	-49.262	-64.244	-20.486	4.084	15.901	36.377	50.876	12.616	-39.764	-31.329	-110.781	-126.604	-155.917	-196.79	-196.703	-186.752	-97.103	-89.229	-113.868	-80.6	-81.053	n/a	n/a	n/a	n/a	
205	BFD	Latin America and the Caribbean	Direct investment, net		U.S. dollars	Billions		-5.636	-8.519	-6.587	-5.01	-4.064	-5.828	-3.958	-4.989	-8.359	-7.301	-6.973	-11.387	-13.151	-8.633	-23.527	-24.71	-40.361	-58.373	-62.525	-81.37	-71.844	-67.958	-51.602	-38.537	-49.658	-58.196	-32.02	-93.282	-102.996	-70.802	-104.939	-146.787	-158.546	-149.768	-138.37	-131.946	-125.429	-121.958	-145.499	-139.947	-137.314	n/a	n/a	n/a	n/a	
205	BFP	Latin America and the Caribbean	Portfolio investment, net		U.S. dollars	Billions		-1.134	-2.389	-4.189	-0.821	-0.199	1.384	2.252	1.598	-1.232	-2.762	6.25	-14.968	-27.936	-48.323	-70.143	-4.541	-49.617	-31.586	-26.058	-4.229	-2.032	1.656	13.658	3.769	15.641	12.796	8.737	-40.614	-7.891	-24.242	-97.771	-104.436	-80.87	-100.425	-109.394	-50.832	-49.415	-41.881	-4.875	9.16	-12.967	n/a	n/a	n/a	n/a	
205	BFF	Latin America and the Caribbean	Financial derivatives, net		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.494	1.377	3.777	-2.54	0.708	5.461	2.484	1.773	7.014	1.174	-2.901	3.874	3.88	3.447	3.551	n/a	n/a	n/a	n/a	
205	BFO	Latin America and the Caribbean	Other investment, net		U.S. dollars	Billions		-32.455	-40.095	-12.354	4.589	-3.966	0.631	-4.939	-7.905	6.554	3.734	-10.71	-2.265	-14.111	-11.476	48.471	-27.51	26.86	2.329	-1.412	32.865	20.931	-0.789	14.636	7.927	25.606	42.003	20.685	16.797	28.181	13.77	0.483	11.043	22.098	39.799	4.752	23.62	59.484	53.426	18.904	50.467	55.276	n/a	n/a	n/a	n/a	
205	BFRA	Latin America and the Caribbean	Change in reserves		U.S. dollars	Billions		-1.149	-1.319	-20.134	-0.964	8.852	0.266	-9.08	5.676	-6.864	0.725	15.69	17.119	22.28	21.041	-10.463	20.356	11.668	2.041	-9.551	-6.253	3.393	2.163	2.316	30.79	23.36	39.363	52.98	128.339	39.165	52.491	90.738	108.11	58.908	11.845	39.262	-28.768	21.138	17.167	13.811	-3.68	10.454	n/a	n/a	n/a	n/a	
205	D	Latin America and the Caribbean	External debt, total		U.S. dollars	Billions		225.697	280.827	322.254	336.688	351.184	358.945	376.876	417.586	405.612	404.081	434.462	451.418	470.637	508.675	557.533	616.524	646.935	678.186	761.458	789.391	799.086	808.059	807.876	840.605	843.136	792.101	852.061	976.489	1,040.68	1,105.38	1,317.21	1,492.83	1,712.02	1,864.18	2,063.24	2,055.73	2,149.00	2,241.67	2,332.62	2,405.05	2,468.32	n/a	n/a	n/a	n/a	
205	D_NGDPD	Latin America and the Caribbean	External debt, total		Percent of GDP			23.7	32.658	59.656	67.968	68.259	67.402	61.567	81.068	82.795	100.947	60.354	54.81	53.772	60.353	39.296	35.338	32.474	31.946	36.139	40.411	38.119	38.249	47.016	42.798	36.622	29.112	26.616	25.238	27.636	26.05	25.451	27.435	29.464	32.799	37.549	44.049	42.711	42.318	47.973	48.664	46.997	n/a	n/a	n/a	n/a	
205	D_BX	Latin America and the Caribbean	External debt, total		Percent of exports of goods and services			195.575	223.863	278.772	291.823	276.603	296.347	368.091	357.333	306.282	273.808	263.556	276.254	273.435	277.619	266.995	238.787	224.545	212.94	240.133	234.303	194.014	203.639	199.64	190.454	155.258	120.98	109.663	111.307	102.436	137.875	131.532	120.779	134.283	146.852	165.729	190.186	204.131	191.105	184.236	190.799	190.761	n/a	n/a	n/a	n/a	
205	DS	Latin America and the Caribbean	External debt, total debt service		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	440.055	484.468	519.546	614.512	583.396	599.219	569.944	575.377	594.948	n/a	n/a	n/a	n/a	
205	DS_NGDPD	Latin America and the Caribbean	External debt, total debt service		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	8.033	8.986	9.757	14.494	12.402	11.761	12.25	12.016	11.573	n/a	n/a	n/a	n/a	
205	DS_BX	Latin America and the Caribbean	External debt, total debt service		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	37.605	41.248	44.554	59.11	57.099	52.761	46.371	46.416	46.484	n/a	n/a	n/a	n/a	
205	DSI	Latin America and the Caribbean	External debt, total debt service, interest		U.S. dollars	Billions		n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	65.318	68.135	71.967	113.378	90.842	130.572	108.155	86.178	89.374	n/a	n/a	n/a	n/a	
205	DSI_NGDPD	Latin America and the Caribbean	External debt, total debt service, interest		Percent of GDP			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.1	1.131	1.202	2.151	1.796	2.392	2.06	1.661	1.67	n/a	n/a	n/a	n/a	
205	DSI_BX	Latin America and the Caribbean	External debt, total debt service, interest		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	13.856	19.378	12.717	12.446	10.967	10.169	8.375	7.563	6.393	5.865	5.284	5.801	4.598	4.216	5.568	5.795	6.172	10.906	8.891	11.497	8.8	6.952	6.983	n/a	n/a	n/a	n/a	
205	DSP	Latin America and the Caribbean	External debt, total debt service, amortization		U.S. dollars	Billions		20.435	27.539	25.505	18.63	15.461	16.326	30.853	29.772	37.164	54.033	35.882	47.611	58.025	62.686	112.387	110.62	135.114	145.014	149.47	149.858	190.435	187.983	193.698	187.479	193.542	219.401	220.95	206.968	248.138	288.748	260.888	336.516	382.644	420.56	452.296	506.667	497.825	472.244	465.033	492.232	508.558	n/a	n/a	n/a	n/a	
205	DSP_NGDPD	Latin America and the Caribbean	External debt, total debt service, amortization		Percent of GDP			2.397	2.982	3.36	2.7	2.152	2.114	4.021	3.651	4.044	5.225	3.109	3.837	4.269	4.09	6.424	5.832	6.614	6.477	6.631	7.423	8.621	8.734	10.139	9.646	8.654	8.068	6.921	5.477	5.643	7.125	5.143	5.695	6.445	6.982	7.553	9.611	9.844	8.65	8.858	9.487	9.501	n/a	n/a	n/a	n/a	
205	DSP_BX	Latin America and the Caribbean	External debt, total debt service, amortization		Percent of exports of goods and services			n/a	n/a	n/a	n/a	n/a	n/a	33.554	28.389	30.826	40.829	21.741	29.041	33.613	33.974	53.414	42.574	46.614	45.245	46.852	44.46	46.036	47.189	48.25	42.861	36.046	33.888	28.732	23.828	24.649	36.255	26.145	27.426	30.135	33.238	36.398	46.98	47.393	40.339	36.803	39.131	39.384	n/a	n/a	n/a	n/a	
205	PALLFNFW	Latin America and the Caribbean	Commodity Price Index includes both Fuel and Non-Fuel Price Indices		Index, 2005=100																																																
205	PNFUELW	Latin America and the Caribbean	Commodity Non-Fuel Price Index includes Food and Beverages and Industrial Inputs Price Indices		Index, 2005=100																																																
205	PINDUW	Latin America and the Caribbean	Commodity Industrial Inputs Price Index includes Agricultural Raw Materials and Metals Price Indices		Index, 2005=100																																																
205	POILAPSP	Latin America and the Caribbean	Crude Oil (petroleum), simple average of three spot prices; Dated Brent, West Texas Intermediate, and the Dubai Fateh, US$ per barrel	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	U.S. dollars	Units																																															
205	POILBRE	Latin America and the Caribbean	Crude Oil (petroleum),  Dated Brent, light blend 38 API, fob U.K., US$ per barrel		U.S. dollars	Units																																															
205	POILDUB	Latin America and the Caribbean	Oil; Dubai, medium, Fateh 32 API, fob Dubai Crude Oil (petroleum), Dubai Fateh Fateh 32 API, US$ per barrel		U.S. dollars	Units																																															
205	POILWTI	Latin America and the Caribbean	Crude Oil (petroleum), West Texas Intermediate 40 API, Midland Texas, US$ per barrel		U.S. dollars	Units																																															
205	PNRGW	Latin America and the Caribbean	Commodity Fuel (energy) Index includes Crude oil (petroleum), Natural Gas, and Coal Price Indices		Index, 2005=100																																																
205	POILAPSPW	Latin America and the Caribbean	Crude Oil (petroleum), Price index simple average of three spot prices (APSP); Dated Brent, West Texas Intermediate, and the Dubai Fateh	The APSP denotes an equally weighted average of three crude oil spot prices?West Texas Intermediate (?WTI?), Dated Brent (?Brent?), and Dubai Fateh (?Dubai?). The prices of these crude oils tend to move together according to the inequality WTI > Brent > Dubai. Their price differentials reflect differences in American Petroleum Institute (API) measure of gravity, sulfur content, and overall weight. The WTI spot price refers to the physical delivery price for a barrel of WTI deliverable to Cushing, Oklahoma. The WTI price is frequently mentioned in the financial press, and is often described as the ?headline? oil price. The Brent spot price is the physical delivery price for a barrel of either Dated Brent (UK), Forties (Norway), or Oseberg (Norway) to Sullom Voe, United Kingdom (in the Shetland Islands). The Dubai Fateh spot price refers to the physical price for a barrel of Dubai Fateh deliverable in the Arabian Gulf at Dubai, United Arab Emirates.	Index, 2005=100																																																
205	PNGASW	Latin America and the Caribbean	Commodity Natural Gas Price Index includes European, Japanese, and American Natural Gas Price Indices		Index, 2005=100																																																
205	PNGASEU	Latin America and the Caribbean	Natural Gas, Russian Natural Gas border price in Germany, US$ per million metric British thermal units of gas		U.S. dollars	Units																																															
205	PNGASJP	Latin America and the Caribbean	Natural Gas, Indonesian Liquified Natural Gas in Japan, US$ per million metric British thermal units of liquid		U.S. dollars	Units																																															
205	PNGASUS	Latin America and the Caribbean	Natural Gas, Natural Gas spot price at the Henry Hub terminal in Louisiana, US$ per million metric British thermal units of gas		U.S. dollars	Units																																															
205	PCOALW	Latin America and the Caribbean	Commodity Coal Price Index includes Australian and South African Coal		Index, 2005=100																																																
205	PCOALAU	Latin America and the Caribbean	Coal, Australian thermal coal, 1200- btu/pound, less than 1% sulfur, 14% ash, FOB Newcastle/Port Kembla, US$ per metric tonne		U.S. dollars	Units																																															
205	PCOALSA	Latin America and the Caribbean	Coal, South African export price, US$ per metric tonne		U.S. dollars	Units																																															
205	PFANDBW	Latin America and the Caribbean	Commodity Food and Beverage Price Index includes Food and Beverage Price Indices		Index, 2005=100																																																
205	PFOODW	Latin America and the Caribbean	Commodity Food Price Index includes Cereal, Vegetable Oils, Meat, Seafood, Sugar, Bananas, and Oranges Price Indices		Index, 2005=100																																																
205	PCEREW	Latin America and the Caribbean	Commodity Cereals Price Index includes Wheat, Maize (Corn), Rice, and Barley		Index, 2005=100																																																
205	PWHEAMT	Latin America and the Caribbean	Wheat, No.1 Hard Red Winter, ordinary protein, FOB Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																															
205	PMAIZMT	Latin America and the Caribbean	Maize (corn), U.S. No.2 Yellow, FOB Gulf of Mexico, U.S. price, US$ per metric tonne		U.S. dollars	Units																																															
205	PRICENPQ	Latin America and the Caribbean	Rice, 5 percent broken milled white rice, Thailand nominal price quote, US$ per metric tonne		U.S. dollars	Units																																															
205	PBARL	Latin America and the Caribbean	Barley, Canadian no.1 Western Barley, spot price, US$ per metric tonne		U.S. dollars	Units																																															
205	PVOILW	Latin America and the Caribbean	Commodity Vegetable Oil Index includes Soybean, Soybean Meal, Soybean Oil, Rapeseed Oil, Palm Oil, Sunflower Oil, Olive Oil, Fishmeal, and Groundnut Price Indices		Index, 2005=100																																																
205	PSOYB	Latin America and the Caribbean	Soybeans, U.S. soybeans, Chicago Soybean futures contract (first contract forward) No. 2 yellow and par, US$ per metric tonne		U.S. dollars	Units																																															
205	PSMEA	Latin America and the Caribbean	Soybean Meal, Chicago Soybean Meal Futures (first contract forward) Minimum 48 percent protein, US$ per metric tonne		U.S. dollars	Units																																															
205	PSOIL	Latin America and the Caribbean	Soybean Oil, Chicago Soybean Oil Futures (first contract forward) exchange approved grades, US$ per metric tonne		U.S. dollars	Units																																															
205	PROIL	Latin America and the Caribbean	Rapeseed oil, crude, FOB Rotterdam, US$ per metric ton		U.S. dollars	Units																																															
205	PPOIL	Latin America and the Caribbean	Palm oil, Malaysia Palm Oil Futures (first contract forward) 4-5 percent FFA, US$ per metric tonne		U.S. dollars	Units																																															
205	PSUNO	Latin America and the Caribbean	Sunflower Oil, US export price from Gulf of Mexico, US$ per metric tonne		U.S. dollars	Units																																															
205	POLVOIL	Latin America and the Caribbean	Olive Oil, extra virgin less than 1% free fatty acid, ex-tanker price U.K., US$ per metric tonne		U.S. dollars	Units																																															
205	PFISH	Latin America and the Caribbean	Fishmeal, Peru Fish meal/pellets 65% protein, CIF, US$ per metric tonne		U.S. dollars	Units																																															
205	PGNUTS	Latin America and the Caribbean	Groundnuts (peanuts), 40/50 (40 to 50 count per ounce), cif Argentina, US$ per metric tonne		U.S. dollars	Units																																															
205	PMEATW	Latin America and the Caribbean	Commodity Meat Price Index includes Beef, Lamb, Swine (pork), and Poultry Price Indices		Index, 2005=100																																																
205	PBEEF	Latin America and the Caribbean	Beef, Australian and New Zealand 85% lean fores, FOB U.S. import price, US cents per pound		U.S. cents	Units																																															
205	PLAMB	Latin America and the Caribbean	Lamb, frozen carcass Smithfield London, US cents per pound		U.S. cents	Units																																															
205	PPORK	Latin America and the Caribbean	Swine (pork), 51-52% lean Hogs, U.S. price, US cents per pound		U.S. cents	Units																																															
205	PPOULT	Latin America and the Caribbean	Poultry (chicken), Whole bird spot price, Georgia docks, US cents per pound		U.S. cents	Units																																															
205	PSEAFW	Latin America and the Caribbean	Commodity Seafood Index includes Fish (salmon) and Shrimp Price Indices		Index, 2005=100																																																
205	PSALM	Latin America and the Caribbean	Fish (salmon), Farm Bred Norwegian Salmon, export price, US$ per kilogram		U.S. dollars	Units																																															
205	PSHRI	Latin America and the Caribbean	Shrimp, Frozen shell-on headless, block 16/20 count, Indian origin, C&F Japan, US$ per kilogram		U.S. dollars	Units																																															
205	PSUGAW	Latin America and the Caribbean	Commodity Sugar Index includes European, Free market, and U.S. Price Indices		Index, 2005=100																																																
