i	dbcode	exp	id	isParent	name	open	pid	wd
0	fsnd	主营业务收入指企业确认的销售商品、提供劳务等主营业务的收入。	A0I0501	True	批发业主营业务收入	False	A0I05	zb
1	fsnd	主营业务成本指企业经营主要业务所发生的成本总额。	A0I0502	True	批发业主营业务成本	False	A0I05	zb
2	fsnd	主营业务税金及附加指企业经营主要业务应负担的营业税、消费税、城市维护建设税、教育费附加等。	A0I0503	True	批发业主营业务税金及附加	False	A0I05	zb
3	fsnd		A0I0504	True	批发业主营业务利润	False	A0I05	zb
0	fsnd		A0I0601	True	零售业法人企业单位数	False	A0I06	zb
1	fsnd		A0I0602	True	零售业年末从业人数	False	A0I06	zb
2	fsnd	商品购进额指从本企业以外的单位和个人购进（包括从国外直接进口）作为转卖或加工后转卖的商品金额（含增值税）。商品购进包括：（1）从工农业生产者、批发和零售业企业、住宿和餐饮业企业、出版社或报社的出版发行部门和其他服务业企业购进的商品；（2）从机关团体、事业单位购进的商品；（3）从海关、市场管理部门购进的缉私和没收的商品；（4）从居民收购的废旧商品等。不包括：（1）企业为本单位自身经营用，不是作为转卖而购进的商品，如材料物资、包装物、低值易耗品、办公用品等；（2）未通过买卖行为而收入的商品，如接受其他部门移交的商品、借入的商品、收入代其他单位保管的商品、其他单位赠送的样品、加工回收的成品等；（3）经本单位介绍，由买卖双方直接结算，本单位只收取手续费的业务；（4）销售退回和买方拒付货款的商品；（5）商品溢余。	A0I0603	True	零售业商品购进总额	False	A0I06	zb
3	fsnd	进口指直接从国外进口或委托外贸企业代理进口的商品金额，不包括从国内有关单位购进的进口商品。对外贸易企业只统计自主经营进口的商品，不统计受托代理进口的商品。	A0I0604	True	零售业进口额	False	A0I06	zb
4	fsnd	商品销售额指对本单位以外的单位和个人出售的商品金额（包括售给本单位消费用的商品，含增值税）。商品销售包括（1）售给城乡居民和社会集团消费用的商品；（2）售给农业、工业、建筑业、服务业等国民经济各行业用于生产、经营用的商品，包括售予批发和零售业作为转卖或加工后转卖的商品；（3）对国（境）外直接出口的商品。不包括：（1）未通过买卖行为付出的商品，如随机构变动移交给其他企业单位的商品、借出的商品、归还受其他单位委托代保管的商品、付出的加工原料和赠送给其他单位的样品等；（2）经本单位介绍，由买卖双方直接结算，本单位只收取手续费的业务；（3）购货退回的商品；（4）商品损耗和损失；（5）出售本单位自用的废旧物资。	A0I0605	True	零售业商品销售总额	False	A0I06	zb
5	fsnd	出口指直接向国（境）外出口商品和委托外贸企业代理出口的商品金额，商品出口不包括售给外贸企业出口或加工后出口的商品，以及在国内市场以外币销售的商品。外贸企业只统计自主经营出口的商品，不包括受托代理出口的商品。	A0I0606	True	零售业出口额	False	A0I06	zb
6	fsnd	商品库存额对于批发和零售业法人单位和个体经营户，是指报告期末取得所有权的全部商品金额（含增值税）；对于批发和零售业产业活动单位，是指报告期末实际在库且归属法人具有所有权的全部商品金额（含增值税）。库存商品包括：(1)存放在本单位(如门市部、批发站、采购站、经营处)的仓库、货场、货柜和货架中的商品；(2)挑选、整理、包装中的商品；(3)已记入购进而尚未运到本单位的商品，即发货单或银行承兑凭证已到而货未到的商品；(4)寄放他处的商品，如因购货方拒绝付款而暂时存在购货方的商品；(5)委托其他单位代销(未作销售或调出)尚未售出的商品；(6)代其他单位购进尚未交付的商品。不包括：所有权不属于本单位的商品；委托外单位加工的商品；外贸企业代理其他单位从国外进口，尚未付给订货单位的商品；代国家储备部门保管的商品。	A0I0607	True	零售业商品库存总额	False	A0I06	zb
0	fsnd	资产总计指企业过去的交易或者事项形成的、由企业拥有或者控制的、预期会给企业带来经济利益的资源。资产一般按流动性（资产的变现或耗用时间长短）分为流动资产和非流动资产。其中流动资产可分为货币资金、交易性金融资产、应收票据、应收账款、预付款项、其他应收款、存货等；非流动资产可分为长期股权投资、固定资产、无形资产及其他非流动资产等。	A0I0701	True	零售业资产总计	False	A0I07	zb
1	fsnd	资产满足以下条件之一应归为流动资产：（1）预计在一个正常营业周期中变现、出售或耗用，主要包括存货、应收账款等；（2）主要为交易目的而持有；（3）预计在资产负债表日起一年内（含一年）变现；（4）自资产负债日起一年内，交换其他资产或清偿负债的能力不受限制的现金或现金等价物。包括货币资金、应收票据、应收账款、存货等项目。	A0I0702	True	零售业流动资产合计	False	A0I07	zb
2	fsnd	固定资产合计指企业为生产商品、提供劳务、出租或经营管理而持有的，使用寿命超过一个会计年度的有形资产。包括使用期限超过一年的房屋、建筑物、机器、机械、运输工具以及其他与生产、经营有关的设备、器具、工具等。固定资产合计是时点指标，表示固定资产经过扣减折旧、减值准备等后的期末余额。	A0I0703	True	零售业固定资产合计	False	A0I07	zb
3	fsnd	负债合计指企业过去的交易或者事项形成的，预期会导致经济利益流出企业的现时义务。负债一般按偿还期长短分为流动负债和非流动负债。	A0I0704	True	零售业负债合计	False	A0I07	zb
4	fsnd	所有者权益合计指企业资产扣除负债后由所有者享有的剩余权益。公司的所有者权益又称股东权益。包括实收资本、资本公积、盈余公积、未分配利润等。	A0I0705	True	零售业所有者权益合计	False	A0I07	zb
0	fsnd	主营业务收入指企业确认的销售商品、提供劳务等主营业务的收入。	A0I0801	True	零售业企业主营业企业务收入	False	A0I08	zb
1	fsnd	主营业务成本指企业经营主要业务所发生的成本总额。	A0I0802	True	零售业企业主营业企业务成本	False	A0I08	zb
2	fsnd	主营业务税金及附加指企业经营主要业务应负担的营业税、消费税、城市维护建设税、教育费附加等。	A0I0803	True	零售业企业主营业企业务税金及附加	False	A0I08	zb
3	fsnd		A0I0804	True	零售业企业主营业企业务利润	False	A0I08	zb
0	fsnd	连锁总店（总部）指负责连锁企业资源（商号、商誉、经营模式、服务标准、管理模式等等）的开发、配置、控制或使用等功能的企业核心管理机构。连锁经营是指经营同类商品或服务，使用统一商号的若干店铺，在同一总店（总部）的管理下，采取统一采购或特许经营等方式，实现规模效益的组织形式，包括直营连锁、特许连锁和自愿连锁三种形式。其中，直营连锁是指连锁店铺由连锁公司全资或控股开设，在总部的直接控制下，开展统一经营的连锁经营形式；特许连锁是指拥有注册商标、企业标志、专利、专有技术等经营资源的企业（特许人），以合同形式将其拥有的经营资源许可其他经营者（被特许人）使用，被特许人按合同约定在统一的经营模式下开展经营，并向特许人支付特许经营费用的连锁经营形式；自愿连锁是指若干个店铺或企业自愿组合起来，在不改变各自资产所有权关系的情况下，以同一个品牌形象面对消费者，以共同进货为纽带开展的连锁经营形式。	A0I0901	True	连锁零售企业总店数	False	A0I09	zb
1	fsnd	门店总数指该连锁企业所拥有的全部门店（包括直营店和加盟店，下同）数量。其中，总店（如果总公司有门店的话）作为一个直营店处理。此外，有的地区分出控股店，控股店按直营店统计。	A0I0902	True	连锁零售企业门店总数	False	A0I09	zb
2	fsnd		A0I0903	True	连锁零售企业年末从业人数	False	A0I09	zb
3	fsnd		A0I0904	True	连锁零售企业年末零售营业面积	False	A0I09	zb
4	fsnd	商品销售额指对本单位以外的单位和个人出售的商品金额（包括售给本单位消费用的商品，含增值税）。商品销售包括（1）售给城乡居民和社会集团消费用的商品；（2）售给农业、工业、建筑业、服务业等国民经济各行业用于生产、经营用的商品，包括售予批发和零售业作为转卖或加工后转卖的商品；（3）对国（境）外直接出口的商品。不包括：（1）未通过买卖行为付出的商品，如随机构变动移交给其他企业单位的商品、借出的商品、归还受其他单位委托代保管的商品、付出的加工原料和赠送给其他单位的样品等；（2）经本单位介绍，由买卖双方直接结算，本单位只收取手续费的业务；（3）购货退回的商品；（4）商品损耗和损失；（5）出售本单位自用的废旧物资。	A0I0905	True	连锁零售企业商品销售额	False	A0I09	zb
5	fsnd		A0I0906	True	连锁零售企业商品购进总额	False	A0I09	zb
6	fsnd		A0I0907	True	连锁零售企业统一配送商品购进额	False	A0I09	zb
0	fsnd	亿元以上商品交易市场指年成交额在亿元及以上的商品交易市场。商品交易市场是指经有关部门和组织批准设立，有固定场所、设施，有经营管理部门和监管人员，若干市场经营者入内，常年或实际开业三个月以上，集中、公开、独立地进行生活消费品、生产资料等现货商品交易以及提供相关服务的交易场所，包括各类消费品市场、生产资料市场等。	A0I0A01	True	亿元以上商品交易市场数	False	A0I0A	zb
1	fsnd		A0I0A02	True	亿元以上商品交易市场摊位数	False	A0I0A	zb
2	fsnd	商品交易市场年末营业面积指市场经营场地、仓库等营业用建筑面积，不包括为市场经营提供服务的办公室和附设的旅馆、招待所、餐馆、停车场等的面积，按年末实际面积统计。	A0I0A03	True	亿元以上商品交易市场营业面积	False	A0I0A	zb
3	fsnd	成交额指该市场所有摊位的全年商品交易额之合计。	A0I0A04	True	亿元以上商品交易市场成交额	False	A0I0A	zb
4	fsnd	成交额指该市场所有摊位的全年商品交易额之合计。	A0I0A05	True	亿元以上商品交易批发市场成交额	False	A0I0A	zb
5	fsnd	成交额指该市场所有摊位的全年商品交易额之合计。	A0I0A06	True	亿元以上商品交易零售市场成交额	False	A0I0A	zb
0	fsnd	资产指企业过去的交易或者事项形成的、由企业拥有或者控制的、预期会给企业带来经济利益的资源。资产一般按流动性分为流动资产和非流动资产。其中流动资产可分为货币资金、交易性金融资产、应收票据、应收账款、预付款项、其他应收款、存货等；非流动资产可分为长期股权投资、固定资产、无形资产及其他非流动资产等。	A0J0101	True	限额以上住宿和餐饮业企业资产	False	A0J01	zb
1	fsnd	流动资产合计资产满足以下条件之一应归为流动资产：（1）预计在一个正常营业周期中变现、出售或耗用，主要包括存货、应收账款等；（2）主要为交易目的而持有；（3）预计在资产负债表日起一年内（含一年）变现；（4）自资产负债日起一年内，交换其他资产或清偿负债的能力不受限制的现金或现金等价物。包括货币资金、应收票据、应收账款、存货等项目。	A0J0102	True	限额以上住宿和餐饮业企业流动资产	False	A0J01	zb
2	fsnd	固定资产合计指企业为生产商品、提供劳务、出租或经营管理而持有的，使用寿命超过一个会计年度的有形资产。包括使用期限超过一年的房屋、建筑物、机器、机械、运输工具以及其他与生产、经营有关的设备、器具、工具等。固定资产合计是时点指标，表示固定资产经过扣减折旧、减值准备等后的期末余额。	A0J0103	True	限额以上住宿和餐饮业企业固定资产	False	A0J01	zb
3	fsnd	负债合计指企业过去的交易或者事项形成的，预期会导致经济利益流出企业的现时义务。负债一般按偿还期长短分为流动负债和非流动负债。	A0J0104	True	限额以上住宿和餐饮业企业负债	False	A0J01	zb
4	fsnd	所有者权益合计指企业资产扣除负债后由所有者享有的剩余权益。公司的所有者权益又称股东权益。包括实收资本、资本公积、盈余公积、未分配利润等。	A0J0105	True	限额以上住宿和餐饮业企业所有者权益	False	A0J01	zb
0	fsnd	主营业务收入指企业确认的销售商品、提供劳务等主营业务的收入。	A0J0201	True	限额以上住宿和餐饮业企业主营业务收入	False	A0J02	zb
1	fsnd	主营业务成本指企业经营主要业务所发生的成本总额。	A0J0202	True	限额以上住宿和餐饮业企业主营业务成本	False	A0J02	zb
0	fsnd		A0J0301	True	住宿业法人企业数	False	A0J03	zb
1	fsnd		A0J0302	True	住宿业企业从业人数	False	A0J03	zb
2	fsnd	营业额指住宿和餐饮业单位在经营活动中因提供服务或销售商品等取得的收入。包括：客房收入、餐费收入、商品销售额（含增值税）和其他收入。其中，客房收入指住宿和餐饮业单位在经营活动中因提供住宿服务取得的收入。餐费收入指本单位为顾客提供就餐服务取得的收入，包括：经烹饪、调制加工后出售的各种食品，如主食、炒菜、凉拌菜等的收入。	A0J0303	True	住宿业企业营业额	False	A0J03	zb
3	fsnd	客房收入指住宿和餐饮业单位在经营活动中因提供住宿服务取得的收入。不包括法人企业附营的其他行业产业活动单位的客房收入。	A0J0304	True	住宿业企业客房收入	False	A0J03	zb
4	fsnd	餐费收入指本单位为顾客提供就餐服务取得的收入。包括：经烹饪、调制加工后出售的各种食品，如主食、炒菜、凉拌菜等的收入。不包括法人企业附营的其他行业产业活动单位的餐费收入。	A0J0305	True	住宿业企业餐费收入	False	A0J03	zb
0	fsnd	资产总计指企业过去的交易或者事项形成的、由企业拥有或者控制的、预期会给企业带来经济利益的资源。资产一般按流动性（资产的变现或耗用时间长短）分为流动资产和非流动资产。其中流动资产可分为货币资金、交易性金融资产、应收票据、应收账款、预付款项、其他应收款、存货等；非流动资产可分为长期股权投资、固定资产、无形资产及其他非流动资产等。	A0J0401	True	住宿业企业资产总计	False	A0J04	zb
1	fsnd	资产满足以下条件之一应归为流动资产：（1）预计在一个正常营业周期中变现、出售或耗用，主要包括存货、应收账款等；（2）主要为交易目的而持有；（3）预计在资产负债表日起一年内（含一年）变现；（4）自资产负债日起一年内，交换其他资产或清偿负债的能力不受限制的现金或现金等价物。包括货币资金、应收票据、应收账款、存货等项目。	A0J0402	True	住宿业企业流动资产合计	False	A0J04	zb
2	fsnd	固定资产合计指企业为生产商品、提供劳务、出租或经营管理而持有的，使用寿命超过一个会计年度的有形资产。包括使用期限超过一年的房屋、建筑物、机器、机械、运输工具以及其他与生产、经营有关的设备、器具、工具等。固定资产合计是时点指标，表示固定资产经过扣减折旧、减值准备等后的期末余额。	A0J0403	True	住宿业企业固定资产合计	False	A0J04	zb
3	fsnd	负债合计指企业过去的交易或者事项形成的，预期会导致经济利益流出企业的现时义务。负债一般按偿还期长短分为流动负债和非流动负债。	A0J0404	True	住宿业企业负债合计	False	A0J04	zb
4	fsnd	所有者权益合计指企业资产扣除负债后由所有者享有的剩余权益。公司的所有者权益又称股东权益。包括实收资本、资本公积、盈余公积、未分配利润等。	A0J0405	True	住宿业企业所有者权益合计	False	A0J04	zb
0	fsnd	主营业务收入指企业确认的销售商品、提供劳务等主营业务的收入。	A0J0501	True	住宿业企业主营业务收入	False	A0J05	zb
1	fsnd	主营业务成本指企业经营主要业务所发生的成本总额。	A0J0502	True	住宿业企业主营业务成本	False	A0J05	zb
2	fsnd	主营业务税金及附加指企业经营主要业务应负担的营业税、消费税、城市维护建设税、教育费附加等。	A0J0503	True	住宿业企业主营业务税金及附加	False	A0J05	zb
3	fsnd		A0J0504	True	住宿业企业主营业务利润	False	A0J05	zb
0	fsnd		A0J0601	True	餐饮业法人企业数	False	A0J06	zb
1	fsnd		A0J0602	True	餐饮业企业从业人数	False	A0J06	zb
2	fsnd	营业额指住宿和餐饮业单位在经营活动中因提供服务或销售商品等取得的收入。包括：客房收入、餐费收入、商品销售额（含增值税）和其他收入。其中，客房收入指住宿和餐饮业单位在经营活动中因提供住宿服务取得的收入。餐费收入指本单位为顾客提供就餐服务取得的收入，包括：经烹饪、调制加工后出售的各种食品，如主食、炒菜、凉拌菜等的收入。	A0J0603	True	餐饮业企业营业额	False	A0J06	zb
3	fsnd	餐费收入指本单位为顾客提供就餐服务取得的收入。包括：经烹饪、调制加工后出售的各种食品，如主食、炒菜、凉拌菜等的收入。不包括法人企业附营的其他行业产业活动单位的餐费收入。	A0J0604	True	餐饮业企业餐费收入	False	A0J06	zb
0	fsnd	资产总计指企业过去的交易或者事项形成的、由企业拥有或者控制的、预期会给企业带来经济利益的资源。资产一般按流动性（资产的变现或耗用时间长短）分为流动资产和非流动资产。其中流动资产可分为货币资金、交易性金融资产、应收票据、应收账款、预付款项、其他应收款、存货等；非流动资产可分为长期股权投资、固定资产、无形资产及其他非流动资产等。	A0J0701	True	餐饮业企业资产总计	False	A0J07	zb
1	fsnd	资产满足以下条件之一应归为流动资产：（1）预计在一个正常营业周期中变现、出售或耗用，主要包括存货、应收账款等；（2）主要为交易目的而持有；（3）预计在资产负债表日起一年内（含一年）变现；（4）自资产负债日起一年内，交换其他资产或清偿负债的能力不受限制的现金或现金等价物。包括货币资金、应收票据、应收账款、存货等项目。	A0J0702	True	餐饮业企业流动资产合计	False	A0J07	zb
2	fsnd	固定资产合计指企业为生产商品、提供劳务、出租或经营管理而持有的，使用寿命超过一个会计年度的有形资产。包括使用期限超过一年的房屋、建筑物、机器、机械、运输工具以及其他与生产、经营有关的设备、器具、工具等。固定资产合计是时点指标，表示固定资产经过扣减折旧、减值准备等后的期末余额。	A0J0703	True	餐饮业企业固定资产合计	False	A0J07	zb
3	fsnd	负债合计指企业过去的交易或者事项形成的，预期会导致经济利益流出企业的现时义务。负债一般按偿还期长短分为流动负债和非流动负债。	A0J0704	True	餐饮业企业负债合计	False	A0J07	zb
4	fsnd	所有者权益合计指企业资产扣除负债后由所有者享有的剩余权益。公司的所有者权益又称股东权益。包括实收资本、资本公积、盈余公积、未分配利润等。	A0J0705	True	餐饮业企业所有者权益合计	False	A0J07	zb
0	fsnd	主营业务收入指企业确认的销售商品、提供劳务等主营业务的收入。	A0J0801	True	餐饮业企业主营业务收入	False	A0J08	zb
1	fsnd	主营业务成本指企业经营主要业务所发生的成本总额。	A0J0802	True	餐饮业企业主营业务成本	False	A0J08	zb
2	fsnd	主营业务税金及附加指企业经营主要业务应负担的营业税、消费税、城市维护建设税、教育费附加等。	A0J0803	True	餐饮业企业主营业务税金及附加	False	A0J08	zb
3	fsnd		A0J0804	True	餐饮业企业主营业务利润	False	A0J08	zb
0	fsnd		A0J0901	True	连锁餐饮企业总店数	False	A0J09	zb
1	fsnd	门店总数指该连锁企业所拥有的全部门店（包括直营店和加盟店，下同）数量。其中，总店（如果总公司有门店的话）作为一个直营店处理。此外，有的地区分出控股店，控股店按直营店统计。	A0J0902	True	连锁餐饮企业门店总数	False	A0J09	zb
2	fsnd		A0J0903	True	连锁餐饮企业年末从业人数	False	A0J09	zb
3	fsnd		A0J0904	True	连锁餐饮企业年末餐饮营业面积	False	A0J09	zb
4	fsnd	餐位数指本单位为顾客提供就餐服务时，正常可同时容纳就餐人员的餐位数量，不包括临时加的餐位。	A0J0905	True	连锁餐饮企业餐位数	False	A0J09	zb
5	fsnd	营业额指住宿和餐饮业单位在经营活动中因提供服务或销售商品等取得的收入。包括：客房收入、餐费收入、商品销售额（含增值税）和其他收入。其中，客房收入指住宿和餐饮业单位在经营活动中因提供住宿服务取得的收入。餐费收入指本单位为顾客提供就餐服务取得的收入，包括：经烹饪、调制加工后出售的各种食品，如主食、炒菜、凉拌菜等的收入。	A0J0906	True	连锁餐饮企业营业额	False	A0J09	zb
6	fsnd	商品购进额指从本企业以外的单位和个人购进（包括从国外直接进口）作为转卖或加工后转卖的商品金额（含增值税）。商品购进包括：（1）从工农业生产者、批发和零售业企业、住宿和餐饮业企业、出版社或报社的出版发行部门和其他服务业企业购进的商品；（2）从机关团体、事业单位购进的商品；（3）从海关、市场管理部门购进的缉私和没收的商品；（4）从居民收购的废旧商品等。不包括：（1）企业为本单位自身经营用，不是作为转卖而购进的商品，如材料物资、包装物、低值易耗品、办公用品等；（2）未通过买卖行为而收入的商品，如接受其他部门移交的商品、借入的商品、收入代其他单位保管的商品、其他单位赠送的样品、加工回收的成品等；（3）经本单位介绍，由买卖双方直接结算，本单位只收取手续费的业务；（4）销售退回和买方拒付货款的商品；（5）商品溢余。	A0J0907	True	连锁餐饮企业商品购进总额	False	A0J09	zb
7	fsnd	商品购进额指从本企业以外的单位和个人购进（包括从国外直接进口）作为转卖或加工后转卖的商品金额（含增值税）。商品购进包括：（1）从工农业生产者、批发和零售业企业、住宿和餐饮业企业、出版社或报社的出版发行部门和其他服务业企业购进的商品；（2）从机关团体、事业单位购进的商品；（3）从海关、市场管理部门购进的缉私和没收的商品；（4）从居民收购的废旧商品等。不包括：（1）企业为本单位自身经营用，不是作为转卖而购进的商品，如材料物资、包装物、低值易耗品、办公用品等；（2）未通过买卖行为而收入的商品，如接受其他部门移交的商品、借入的商品、收入代其他单位保管的商品、其他单位赠送的样品、加工回收的成品等；（3）经本单位介绍，由买卖双方直接结算，本单位只收取手续费的业务；（4）销售退回和买方拒付货款的商品；（5）商品溢余。	A0J0908	True	连锁餐饮企业统一配送商品购进额	False	A0J09	zb
0	fsnd	国际旅游外汇收入指入境旅游者在中国（大陆）境内旅行、游览过程中用于交通、参观游览、住宿、餐饮、购物、娱乐等全部花费。	A0K0101	True	国际旅游外汇收入	False	A0K01	zb
0	fsnd		A0K0201	True	接待国际游客	False	A0K02	zb
1	fsnd		A0K0202	True	接待外国人游客	False	A0K02	zb
0	fsnd	保费指投保人为取得保险人在约定范围内所承担赔偿责任而支付给保险人的费用。	A0L0101	True	原保险保费收入	False	A0L01	zb
1	fsnd	保费指投保人为取得保险人在约定范围内所承担赔偿责任而支付给保险人的费用。	A0L0102	True	财产险保费收入	False	A0L01	zb
2	fsnd	保费指投保人为取得保险人在约定范围内所承担赔偿责任而支付给保险人的费用。	A0L0103	True	人身险保费收入	False	A0L01	zb
3	fsnd	赔款指保险人根据保险合同的规定，向被保险人支付的赔偿保险责任损失的金额。给付包括死伤医疗给付和满期给付。死伤医疗给付是指保险人根据人寿保险及长期健康保险合同的规定，因被保险人在保险期内发生保险责任范围内的保险事故支付给被保险人(或受益人)的金额。满期给付是指被保险人生存期满，保险人按人寿保险合同规定支付给被保险人的满期保险金额。	A0L0104	True	原保险赔付支出	False	A0L01	zb
4	fsnd	赔款指保险人根据保险合同的规定，向被保险人支付的赔偿保险责任损失的金额。给付包括死伤医疗给付和满期给付。死伤医疗给付是指保险人根据人寿保险及长期健康保险合同的规定，因被保险人在保险期内发生保险责任范围内的保险事故支付给被保险人(或受益人)的金额。满期给付是指被保险人生存期满，保险人按人寿保险合同规定支付给被保险人的满期保险金额。	A0L0105	True	财产险支出	False	A0L01	zb
5	fsnd	赔款指保险人根据保险合同的规定，向被保险人支付的赔偿保险责任损失的金额。给付包括死伤医疗给付和满期给付。死伤医疗给付是指保险人根据人寿保险及长期健康保险合同的规定，因被保险人在保险期内发生保险责任范围内的保险事故支付给被保险人(或受益人)的金额。满期给付是指被保险人生存期满，保险人按人寿保险合同规定支付给被保险人的满期保险金额。	A0L0106	True	人身险支出	False	A0L01	zb
0	fsnd		A0M0101	True	普通高等学校数	False	A0M01	zb
1	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M0102	True	普通高等学校招生数	False	A0M01	zb
2	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M0103	True	普通高等学校本科招生数	False	A0M01	zb
3	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M0104	True	普通高等学校专科招生数	False	A0M01	zb
4	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M0105	True	普通高等学校在校学生数	False	A0M01	zb
5	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M0106	True	普通高等学校本科在校学生数	False	A0M01	zb
6	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M0107	True	普通高等学校专科在校学生数	False	A0M01	zb
7	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M0108	True	普通高等学校预计毕业生数	False	A0M01	zb
8	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M0109	True	普通高等学校本科预计毕业生数	False	A0M01	zb
9	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M010A	True	普通高等学校专科预计毕业生数	False	A0M01	zb
10	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M010B	True	普通高等学校毕(结)业生数	False	A0M01	zb
11	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M010C	True	普通高等学校本科毕(结)业生数	False	A0M01	zb
12	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M010D	True	普通高等学校专科毕(结)业生数	False	A0M01	zb
13	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M010E	True	普通高等学校本专科授予学位数	False	A0M01	zb
0	fsnd	教职工数指在学校（机构）工作并由学校（机构）支付工资的教职工人数。包括校本部教职工、科研机构人员、校办企业职工、其他附设机构人员。	A0M0201	True	普通高等学校教职工总数	False	A0M02	zb
1	fsnd	教职工数指在学校（机构）工作并由学校（机构）支付工资的教职工人数。包括校本部教职工、科研机构人员、校办企业职工、其他附设机构人员。	A0M0202	True	普通高等学校校本部教职工数	False	A0M02	zb
2	fsnd	专任教师指具有教师资格，专门从事教学工作的人员。	A0M0203	True	普通高等学校专任教师数	False	A0M02	zb
3	fsnd	专任教师指具有教师资格，专门从事教学工作的人员。	A0M0204	True	普通高等学校正高级专任教师数	False	A0M02	zb
4	fsnd	专任教师指具有教师资格，专门从事教学工作的人员。	A0M0205	True	普通高等学校副高级专任教师数	False	A0M02	zb
5	fsnd	专任教师指具有教师资格，专门从事教学工作的人员。	A0M0206	True	普通高等学校中级专任教师数	False	A0M02	zb
6	fsnd	专任教师指具有教师资格，专门从事教学工作的人员。	A0M0207	True	普通高等学校初级专任教师数	False	A0M02	zb
7	fsnd	专任教师指具有教师资格，专门从事教学工作的人员。	A0M0208	True	普通高等学校无职称专任教师数	False	A0M02	zb
8	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M0209	True	普通高等学校校本部行政人员数	False	A0M02	zb
9	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M020A	True	普通高等学校校本部教辅人员数	False	A0M02	zb
10	fsnd	普通高等学校指通过国家普通高等教育招生考试，招收高中毕业生为主要培养对象，实施高等学历教育的全日制大学、独立设置的学院、独立学院和高等专科学校、高等职业学校及其他机构。	A0M020B	True	普通高等学校校本部工勤人员数	False	A0M02	zb
0	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0301	True	中等职业学校招生数	False	A0M03	zb
1	fsnd	中等职业学校指按规定的设置标准和审批程序批准建立的，招收初中（或部分高中）毕业生或同等学历者，实施中等职业技术教育，培养中等职业技术人才的学校。招收初中毕业生的，修业年限一般为三至四年；招收高中毕业生的，修业年限一般为二年至三年。包括中等专业学校、技工学校、职业中学（高中）等。	A0M0302	True	中等职业学校初中毕业数	False	A0M03	zb
